Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
1,Coco,1,307,0,2,2,7,0,2,2,2,2,2,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,this pretty girl was found underneath a bus in Klang Jaya together with her brother () and sisters (). Lester Jenny will you adopt them? more available dogs for adoption: Hope - Jill - Joli - Moo -,c763886a6,7.0,2
1,Bobo Cheron,8,307,0,1,5,0,0,2,2,1,1,1,1,1,300,41336,74f948f57b5ac2ac0ae60fe0b0076ea7,0,Bobo Cheron is Super affectionate. He is a rescue. Need a permanent loving home as soon as possible.,d43834f69,4.0,2
2,Hitam,12,265,0,2,1,0,0,3,2,3,3,3,1,1,0,41327,4b03d3b168c74e2dd38dc9c72456718f,0,"Kucing ni tiap2 hari dtg makan kat rumah sy since sy mmg hari2 bg stray makan. Tapi kucing ni ada collar. Sudah 3 bulan sy cuba cari owner, tanya pd jiran dan org di kawasan taman sy tapi tiada siapa yg claim. Sy tak boleh nk bela sebab selalu travel. Sy mencari sesiapa yg sudi adopt sebab kucing ni memang manja dan berbulu agak panjang jika dijaga dengan baik. Sebab lama terbiar dan x jaga makan jd bulu byk yg dah gugur. Sesiapa yg sudi adopt boleh contact sy. Terima kasih.",677282310,2.0,3
1,,3,307,307,2,1,2,0,2,2,1,1,2,1,1,0,41326,3b0c9361b104a352dc62709fa8e93a47,2,"Adorable female pup was rescued and now lives with a fosterer. Sadly fosterer cannot keep her much longer, so please take her in and give her a happy home. She is very friendly, smart and very quiet.",b94b99757,2.0,4
2,Lily,24,266,0,1,5,7,0,2,1,2,1,2,2,1,0,41326,89e908a341a65ab61ad3b86bd543aac2,0,"Lily is a rescued cat witch I found him somewhere on the street when he was a kitten. Believe me, it is a male cat, ,the reason that I named him Lily is because i thought he's a girl when he was small. He loves attention a lot, he loves to have people around and play with, definitely not a shy guy, easily get close to people. He has white coat with some light cream color on ears, back and tail areas. He has blue eyes. Able to use litter box. if you are interested to adopt this cat or have any questions, you can find my contact at my profile. Or simply leave your comments here. ps: I have no idea what breed is Lily because he's a stray cat, but i have to put one to create the pet profile, so please don't bother about the breed if i choice wrongly.",d5176f7eb,6.0,4
1,"XiaoBai, BiBi, 101",36,307,307,3,1,2,7,2,2,2,2,1,1,3,0,41401,82e9e97e3c6291decf63c6e85ba7162a,0,"Hi, recently i been force to house moving so there got a main problem for me which is my home got keep 5 dogs. Only 2 of them i am able to bring to new home so the other 3 i need to let people adopt them. Here's some information about them:- Dog 1: Xiao Bai Age: 5 years Breed: mongrel Sex: Male Dog 2: BiBi Age: 3 years Breed: mongrel Sex: Female (spayed) Dog 3: Age: mostly 2 years Breed: mongrel Sex: Female (spayed) Free of charge, just promise me that you will treat them good and give them happiness Location is in Kuala Lumpur, Kepong area. Please prepare the transportation, thank you.",bc4b95345,6.0,4
2,Sammy,2,266,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,95f2bb979bc6e289056ad0e2501b41ee,0,"Sammy is an inquisitive little fella with light blue eyes. He's always poking his nose into everything and loves to run around my garden. He's a really fast runner! His flowery coat of hair on his body is so long and fluffy, just like his brother Teddy. His coat pattern looks like a Siberian Husky, the cat version! Sammy is rescued along with his mother (Maddie) and brother and sister (Teddy and Little Champ). He's about 6 weeks old. (26 March ) I had him dewormed and treated for fleas and ear mites and also bathed him clean. Please call if you can give him a loving home. New owner must promise to have him neutered at 6 month old.",d9c8973ea,4.0,3
1,Rex And Sam,49,307,307,1,2,0,0,2,1,1,1,1,1,2,0,41326,9e1587b0d090dc6282f96e860dccbd2c,0,"both male were given by an elderly man reason moving to condo. The two indeed are always loving, very friendly to visitors and barks at strangers. Trained well, bath biweekly and needs attention. Rex and Sam are inseparable.",93a9e05b1,3.0,4
2,Bluee Aka Biru,3,292,266,2,5,6,0,1,1,2,2,2,1,1,0,41326,41e3a101288035ef3240e595ea47356a,0,"Mommy found me at the back of CAPS SQUARE on 1 evening after had her dinner break with her 2 colleauges. When she saw me lying alone in the darks, she grab me without any doubt n without feeling disgusting due to my dirty condition. She brought me to her office n kept me there until she off duty at pm. Then she took me home and feed me. Daddy fell in love with me right away. He cleaned me up and named me BIRU coz I have a pair of blue eyes, but mommy prefer to call me Bluee. I get along well with the rest of the family.",aa4b23487,14.0,2
2,No Name,2,266,265,1,2,4,7,2,1,2,2,2,2,2,0,41326,f36fd178794cba5cc1139fb678ceea5c,0,Kittens for adoption. Please help me to find a home for them. Their mother give birth at my house. Please help me to find a better home for them Thank you,d7cefb8e9,2.0,1
1,Blaze,5,307,141,1,1,7,0,2,1,3,3,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Blaze was found in Taman Tun. Very good natured and obedient dog, with white diamond chest and two white front paws. Some residents are feeding him and he is being fostered by one of them now. We can't track his owner and would like to find him a good home. He is medium sized at maturity. Will be neutered before going to a new home, cost borne by adopter. No tying up or caging unless necessary for short periods. Please call if interested.",a32e58f2f,4.0,3
1,Gigi&Stich( URGENT ADOPTION ),2,307,307,2,1,2,7,2,1,2,2,2,1,2,0,41326,89e38f1dc3b54154d9f976e67012ecc6,0,"Both are female, 2.5 months, mixed breed. They are in need or Urgent Adoption. Better before CNY. Please help spread the news too. Thanks for viewing! Contact=(Christina) for more info.",e2c1b469e,5.0,1
1,Sweet Jack,3,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,6442af3808c74f34c49b6c30ef415498,0,"Jack is a sweet boy with a charming character. He is gentle, very smart, alert and loves to sit right beside while one watches TV. He is well trained to be in the house and house-broken(toilet trained). If you are looking for a faithful companion...look no more. Jack will be given to a good home who has that heart to give him that forever home.",a21b2a42c,3.0,1
1,,3,141,307,1,1,0,0,3,1,3,3,2,1,1,0,41401,c4b8b921e00ba5dc19e793b81987f40f,1,"Hi all =) My friend is currently looking for someone to adopt this pup. ""Hi, I've rescued this pup from a food court at taman connought. He was left in the cage with his belongings. I can't keep him because I'm just renting a room. And I also have other tenants in the house that are not fond of the puppy. He is a very smart dog. He can sit, stay and manja... He can bark at you like scolding you.... Cannot leave him in cage, he gets stressed up. I'm willing to pay for his medical fees or I'll neuter him before adoption. He is very active and he learns very fast. He is potty trained to do his business outside the house. Please call Rachel : """,022606901,5.0,0
2,Chanteq,2,247,292,2,1,4,0,1,2,2,1,2,1,1,150,41326,5eaaa88b5605e700707d363dd1330273,0,Litter trained.,8c0273869,1.0,1
1,7 Lucky Cute Puppies,0,307,307,3,1,2,5,1,2,2,2,3,1,7,0,41326,793a857b0f2db4c0ed8fd9e38cc7cb5f,0,Rescued puppies. currently mother and kids at boarding for special care since its O month old baby.. puppies are very active and in good health condition as it is given special care. 3 weeks old now. free adoption Transport provided for klang area. Interested to give home for these kids? please call(vithiya) or(jack),8e68a9075,8.0,3
2,Panda Ears Kitty,2,266,0,1,1,7,0,1,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,playful .. healthy. found at mamak area. comel both kitties are also for adoption. both males - 2 months,d9033fea0,5.0,3
1,Shaggy,84,69,0,1,2,3,0,2,2,3,3,2,1,1,0,41326,4791d8de3f13024c22e68d59d7de9eb9,0,Very healthy... owner shifting... loves children..,c37bb10fd,1.0,4
1,Max,5,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41336,8f97a75b0c02ba39859b4b7da58d540e,0,"He's very active and playful, I couldn't get a picture of him sitting because he's always running around, LOVES food and belly rubs, can be a little scared of strangers at first. Whatsapp recommended(will send picture on whatsapp, petfinder doesn't seem to be working)",531452675,5.0,4
1,GG (died),3,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,2e53c8cd2454a77eb195a039ee28b8f6,1,"PLEASE PLEASE HELP ADOPT THIS PUP. A kind uncle been feeding the pups but selfish n unkind people that area want to call the council. She is very sweet, adorable personality. PLEASE PLEASE give her a chance to live",12890e9dc,2.0,2
2,Honey,2,266,0,2,2,0,0,1,1,2,2,2,1,1,0,41401,b8853c71b981104f1ef126e51387b616,0,"honey was found outside a friend's apartment, mother was not seen, my friend wanna let go of honey at a local restaurant but i volunteer to foster her and find her a home.. she is sweet, not a chatty kitty, able to eat/drink on her own.. :)",4f5f178e6,27.0,1
1,Bobo(abandoned Male Poodle/terrier),24,179,218,1,2,0,0,1,2,1,1,2,1,1,50,41326,5d2a1647be19aea73b3698b2c4a9ff8f,0,"We found this poodle mix in a drain near our house, kept him for a week and no one seems to be looking for him. Due to certain reason, we are unable to keep him anymore. Therefore, we are putting him up for adoption, or looking for someone who is willing to shelter him until he is able to find new owner. If you are interested in keeping him, please call. Ms Chew",4106b7290,5.0,3
1,Red,4,307,0,2,5,0,0,2,2,1,1,2,1,1,0,41326,39465cd625cc3618e54a0ebab344667a,0,"My neighbour's dog gave birth to this puppy. She is very friendly, like to draw close with people. My neighbour no longer stay here, so there is no shelter for her.",672bc370b,1.0,3
2,,2,265,0,3,1,4,6,2,2,2,1,3,1,9,0,41326,918d00b33fa17db4e8f3cead69a23245,0,"They are loving and playful at times They sleep most of the day They are cute Unfortunately, i cant keep them at home since i live in a condo and i already have 5 adult cats at home..",abebcf1e4,5.0,3
2,Scotch,7,285,265,2,1,6,7,2,2,1,1,2,1,1,0,41326,c30bb8ce1b50db50834d8408668af2ce,0,"My husband and I are both from the USA. We teach a lot during the week and will be traveling too much this summer to keep our sweet kitty. She is a great house cat! She enjoys snuggling and laying around the house, but she can also be a bit playful if you give her cat toys! She always uses her litter box and is not a picky eater. And I believe she would be good with other cats (she has been around them before) and children, but she does not like dogs lol.",33dc6b53a,5.0,4
2,Kiki & Lala,1,266,266,3,2,3,7,1,2,2,2,2,1,2,0,41326,623948fc0c0269298e8aa2493b7dd2a7,0,"I rescuer them from road side, they both were shiver and meow non stop, till both stay together, then will feel secure... When the time I rescued them, I was think twice and think deeper whether want to rescuer them, because first come to my mind is, they are baby kitten, so I was waiting there about 30mins, see none of the cat pass by, so I quickly bring them home and try to feed them something, because I worry they are hungry... After feed them, I bring back them to the place where I rescuer them, and hopefully can see their mother.. However waiting for 45 mins still see none of cat appear... I pass to a friend who are cat lover to take care them, but my friend cannot host them for long, because he have too many cats with him too... Would really appreciate if you can give them a lovely home, adoption fees totally FREE, but you must a truly cat lover to take care this 2 babies, personally I am busy and swamp with my daily life and work, I really have no time to take care them...",22051ab84,3.0,4
1,Panda,2,307,0,2,1,7,0,2,2,1,1,3,1,1,0,41326,337914b09c2fa5460e195197e994ef98,0,"Panda is a friendly pup ideal as an indoor or outdoor pet. She's affectionate, adorable and calm. Please give a lovely home for Panda this X'mas. Panda is currently being foster by a lady with 13 other dogs. If you interested in adopting Panda, please contact Wen Jing on, thanks!",4d1d8655a,1.0,2
2,Potato & Peach,3,266,0,3,4,0,0,1,1,2,2,2,1,2,0,41326,8fbd456a837d687d50e5c8e930468ac4,0,"cute and loving cats, very healthy condition as well as cat litter trained.",39e9ecb70,1.0,1
2,Cookie And Cream,2,266,0,3,4,5,7,1,1,2,1,2,1,2,0,41326,3b36a2f0ba551f7d0276cd1741369c37,0,"These kittens were found behind the alley of my house during a rainy night, stranded without their mom. We open the door and they ran straight to us and we have been keeping them for 3 weeks now. They are playful and sweet little companion. Please give them a home and lotsa love! Note: Priority will be given to owner that is willing to adopt both of them.",0cf645af3,3.0,1
1,,65,182,0,2,5,0,0,1,1,1,1,1,1,1,0,41401,c95c24d5d5b4b83a218239edeb6e932c,0,"I am looking for a good home for my Pug, she is 5 years old and well trained, very good with kids and has a very gentle and loving personality",57bf84005,1.0,2
1,Dao Dao (Soya Bean),12,307,0,2,2,7,0,1,1,1,1,1,1,1,0,41401,d671d448e1e03b60ee41ffc1cfa0add9,0,"Adorable Dao Dao is active and smart watchdog. She is pure white except an brown patch on the back of her body. Once she knows you, she is very loyal and devoted With full of kisses she gonna give u every nite before bed. Please call if you can give her a good home. Thanks. :)",13be42d0e,5.0,4
1,Dutch,18,75,0,1,2,0,0,1,1,1,1,1,1,1,0,41401,1ac807bd5730b03bfefbd34364c5626e,0,"Hi, A Daschund for adoption -Pure breed -Male-1 1/2 yrs old -Neutered/vaccinated -Very Healthy -Located in Brickfields I’m looking for a dog lover for my lovely Dutch, I’ll give you for free if you can comply few things like below:- Only for Dog Lover Must have enough space for him to walk around, not to live in the cage or tie him Must spare some time with him every day Cannot re-sell after you adopt him from me Other conditions apply",c1ecd33ac,1.0,1
