Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
2,BoyBoy,14,243,0,1,5,7,0,2,2,1,1,1,1,1,0,41326,b6bc7d4012892b7fe589dc1fb05f467f,0,"He was neglected then abandoned by his owner, and was rescued and nursed back to health. He is an active and healthy male cat. Best if he has an active companion to play with.",218cf1849,5.0,3
1,The PUPPIES,4,307,0,3,1,3,5,2,1,1,1,2,1,4,0,41401,3eb4577d0d4d74b69b057062a734484f,0,"Four lovely puppies seeking for a lovely home. All vaccinated, dewormed and urgently waiting for a home. Rescued by my sister-in-law and are with my brother's family in a condo unit (Condo tak muat la and jiran are complaining). Kindly help us to help this pets to find a good home. very much appreciated. Best regards Debbie Leo",32f617eda,4.0,2
1,Shibee,2,307,307,2,2,0,0,2,1,3,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,3 puppies siblings found in kepong. Very active friendly and bundle of joy for adoption. Adopter must be willing to spay later puppy needs a loving home.,8660ad37b,4.0,3
1,Goldie,14,307,0,1,3,0,0,3,2,1,1,1,1,1,0,41332,252ed5a75b2c137817bcc536ff284493,0,"His name is Goldie, he is 1 year 2 months old. Very playful, handsome and adorable. I believe he was well trained by his previous owner. I found him nearby our Nilai street, he was underweight before that, but he has now been rehibilitated and he is now one healthy happy dog ready for a family. I hope there is someone reading this post is interested to take care of him. Thanks!",f7b84bc3b,2.0,4
1,Mimi,4,307,307,2,7,0,0,2,1,1,1,2,1,1,0,41401,9ab4be061e9e15969bc5608b462aeeba,0,"Mimi is given from a friend. But we can’t keep him because our home already have 3 dogs. She is a active girl, hope to find a good home for her.",1cf66aed4,3.0,4
2,,1,266,0,1,1,7,0,1,1,2,2,2,2,1,0,41326,fcacbf2c011deb7ee27069c0d028f2c6,0,"A 3-4 weeks old kitten with flu was abandoned in my backyard. I have taken him to the vet nearby for boarding and treatment now because I have a dog at home. The kitten has a gentle temperament. He is mostly white with black tail, black ears on the head. The eyes are blueish grey. A loving home and fosterer will be the best for him.",522b73db7,1.0,3
2,Mocha,12,292,266,2,2,7,0,2,1,1,1,1,1,1,0,41326,0a922c2769353cb16a55f255d0379eb7,0,"Mocha is a pretty female cat who's loving, playful and knows how to make one smile. She was found by an abandoned shop with her set of kittens, when we rescued and fostered them since. Mocha has been neutered and taken care of well. We are guessing she's about 1 year plus, as she's not huge and is still playfully cute. Medium-sized, active, playful and healthy. She's not purely Siamese, but has traces of Siamese-ish colours, i.e. white and brown. She has gorgeous blue eyes. Looking for kind adopters for this beautiful meowing lady.",d9c0e3284,1.0,2
2,Kitty,3,265,0,2,6,7,0,2,2,2,2,2,1,1,0,41326,7544bf047baa0e643d7464356743220d,0,sangat aktif dan manja..,05a839a89,6.0,4
1,Chester,48,69,0,1,5,0,0,2,2,1,1,1,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,"For serious adopters only! If you are interested in adopting, kindly contact by Call/ SMS/ Whatapps. Requirements for Adoption: ========================= All adoptions are subject to an interview and house check. Cost of vaccinations and neutering to be borne by adopter..",24361123a,5.0,4
2,Cody,5,266,266,1,1,7,0,3,1,3,3,3,1,1,0,41326,1eea485b01d14c668f33afa7c919646e,0,"I am not sure how old Cody is. Roughly around 5-7 months old. He is young and energetic young cat who just love to be rub at his tummy and also to play. Anyone who is interested, please contact me at. Thank you Felicia",1f6849a20,13.0,1
1,3 Puppies For Adoption At Subang Jaya,3,307,0,3,1,2,7,2,1,2,2,2,1,3,0,41326,22337391ad49b4d7d4c63e7119d97b04,0,"hello everyone , few days ago i found 3 adult and 3 puppies at subang jaya USJ1 , been feeding them for few days but i hope to find people adopt them . the puppies and adult dog is not good looking at cars, always play and stand on middle of the road very dangerous . according to the neighbour staying there , they said few puppies has been killed accidentally give car bang . if rain also no shelter ,just hide under the car only . i already have 4 dogs at home i cant take them anymore hope someone can adopt them. puppies are healthy and playful .very adorable and lovely. please give them a home! location : subang jaya usj1 exact location will be shared if interested 3 adult dog 3 puppies. 2 female .1 male .",b6684c4b7,7.0,3
1,Lei Lei,4,206,103,2,1,2,0,3,2,1,1,2,1,1,600,41326,68443734135183cb21feefbd7b21427f,0,"Breed: Husky Shepherd Colour: Black & Tan Gender: Female Age: 4 months (/) Lei Lei is a mixed breed of Husky and Shepherd. She looks more to Shepherd, an adorable, loving and friendly puppy. She is waiting for the right owner to take her home.",31353ed83,2.0,1
1,,1,307,0,1,2,5,7,2,2,2,2,2,1,1,0,41327,1d0b25a46e557cfd8bf9207ce7b0d054,0,"Male puppy for adoption. 1-2 months old. Mother is a short breed, not small breed. One of the hind leg is not normal. Please contact if you are interested to give this puppy a loving forever owner and home. Location : Perai, Penang",de43c6ce5,5.0,2
1,å°é»,12,307,0,1,2,0,0,2,1,2,1,2,1,1,250,41401,3937a695ba7235b85e725d270455f0c8,0,"mr Xiao huang is strong, healthy, active, fun-loving, loves to play around children and other dogs. He needs a lot of attention and space, training, and he promises in return he will be faithful to you for life, treasure you and your loved ones, never forsake you no matter what, he will love and cherish you even when you have a bad hair day. Serious adopters only.",976cd59b0,1.0,4
1,Bingo,3,307,0,1,2,7,0,3,1,1,1,2,1,1,0,41327,c0b6be7b52f9c90a4c94b5d969390b92,0,"Bingo is looking for a forever home, he is tame, active, playful and love belly rub. Location: Penang This adoption is open for serious adopter only. Thanks.",4daad230c,3.0,4
2,,4,266,0,1,3,0,0,1,1,2,2,2,1,1,0,41326,7d58438884ab468dce87c7e252bbd6e4,0,"Stunning golden kitten found wandering around park for multiple days. Usually famished when seen. This little boy is a delightful, charming, and outgoing personality. He just wants to cuddle. Already takes solid food. Potential adopters must be willing to spay, vaccinate, and love him as an indoor cat. Experience with cats is a big plus, as are families with young children. If you have a place in your heart and home for this adorable kitten, please get in touch.",684567fc4,3.0,2
2,The Nameless One,1,284,295,2,1,7,0,1,1,2,2,2,1,1,0,41401,9bbe3ecd7361804d2670e3a6624ab5cc,0,"So, some twat had decided to dump a couple-days-old kitten in front of my house, in a plastic bag. I only found the little thing because of it constant meewing. Unfortunately, I can't keep it for too long, so I'm looking for interested parties who are willing to adopt him/her. If you can't adopt it, that's fine. All I ask is for you to pass this message around to your friends and contacts to see if any of them would be willing to adopt it. If interested, just send me a PM",a98a5b0e8,1.0,4
1,,5,109,141,2,3,4,0,2,2,3,1,1,1,1,0,41327,1e6473d30dc123f82fe9dee7497bd856,0,Found the pet wondering around my Taman. It looks very clean and smelled like shampoo. We dont know the name or the owner even though we tried putting up posters around the area.,24dfcc985,5.0,4
1,Mimi,2,307,0,2,2,7,0,1,1,1,1,2,1,1,0,41401,837b17b36dbc2b9dd81d31d489a2cfec,0,"Once upon a time I was walking on the street and I was caught by Majlis Perbandaran XXX and they am going to kill me. Luckily fosterer save me. I am shy, but I a homebody， abit look like Shiba Inu. Don't because I am a girl and you refuse to adopt me. fosterer already upfront paid the spray cost... Currently I have to stay at tuition center temporarily because fosterer stay at condo. Parents in tuition center already start to complaining fosterer. Do you really want to see me become a stray dog again? Please bring me home today!",fd33218b8,2.0,2
2,Uteh,4,265,265,1,7,0,0,1,2,2,1,2,1,1,0,41326,b3137b9a6cd7f460e12fd8f85a28815c,0,"kitten, male, for adoption,",7ad21fd0b,1.0,4
1,Money,3,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Lovely puppy looking for a home sweet home. If u are interested to adopt pls contact Rachel,cd7bea671,3.0,3
1,Mercy,2,307,0,3,2,3,4,3,1,3,3,2,1,5,0,41401,b6d13eeaedb699c7a58887ef6f7a15a9,0,"Mix breed pups with labrador, sha pei, rottweiler breed. Mummy is very good natured. Great as guard dogs and also as loyal companions. If you can give them a loving home, please call or sms me if you cannot get me on the mobile. Mobile is Thank you for being a responsible owner.",9b9873716,3.0,4
2,Kinell,3,254,265,2,1,4,7,2,2,1,1,2,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,1,Super friendly,7cc040670,2.0,2
1,Bailey,2,307,0,2,1,7,0,2,1,1,3,3,1,1,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,Bailey is a a two month sweet black girl. With a white patch on her chest Contact,9f2dd031a,1.0,4
1,Rascal,3,152,307,1,2,0,0,1,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,Bought over from a seller from a morning market who chopped off the puppy's tail and tried to cover it up with human wound plaster despite the wound being infected. now fully healed and a rascal.,ef7555da8,1.0,1
2,ChiChi,9,266,299,1,3,0,0,2,1,2,2,2,1,1,0,41326,f3af605bd0505d318bd1172709b3dff7,0,"nama : ChiChi (kaler oren) Jantina : male DOB : / - ""adik"" kepada Chellom, manja (giler2), suka gigit rambut (pantang tengok rambut, ""kompom"" nak tarik/geget), aktif, sihat & boleh dibiak (belum neutered/kembiri), toilet trained (sendiri masuk dalam toilet untuk pee & poo tp FLUSH jek tak pandai..korang jirus la sendiri..bab2 FLUSH tuh tak sempat ajar..kues..kues..kuess..).",840bad15b,5.0,1
1,Titto,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,PLS CALL for this puppy,cbdeed3f9,1.0,1
1,,120,207,0,2,3,6,0,1,2,3,3,3,1,1,0,41326,4a84155488727fbb5fe93fe9a67bbf0d,0,Found this silky terrier near tesco puchong. Both eyes with cataract and approx 10yrs old as per vet estimation. Quiet and timid. Hope some kind soul can adopt this sweet girl. Pls pm if interested to adopt.,e42dc215d,1.0,0
2,Kitty,2,265,0,3,4,7,0,1,2,2,2,2,1,5,0,41326,917525ed791dd0b927e07cda8059e125,0,the mother come to my auntie's house and gave birth to 5 beautiful kitties..now they need a new home and a warm person to take care of them..please adopt them...call/sms/whatsapp -,b6cea4edc,2.0,4
1,Pongo And Paddy,1,307,0,3,1,7,0,2,2,3,3,3,1,2,100,41327,fdd8882578638ef820a4f70343c1b167,0,"These cute puppies are from a bigger nest whith various colours and would like to be adopted. As they are still young, they receive milk from their mother. After a few weeks they will be ready for adoption. Come and have a look!",5daea1779,1.0,3
1,Happy,24,307,0,2,1,0,0,2,1,1,1,1,1,1,50,41326,d1fa17d61dac84e7cb9f5d01fce4f24d,0,Happy is a lost dog who came to my house.,42ea2e045,2.0,4
1,Bobby,29,102,307,1,1,2,0,2,1,1,1,3,1,1,0,41327,fdd8882578638ef820a4f70343c1b167,0,Bobby is a male dog who is very caring for his pack. He is very curious and wants to be everywhere.,3f2a40f0a,2.0,4
2,Mylo,10,266,0,1,2,7,0,2,1,2,1,1,1,1,5,41326,0fe2f817659a685538bbbf5c90b7b8b7,0,"I found Mylo on a tree outside my house. He was abandon by his mother. Mylo is very friendly and pro-active. He likes to cuddle and he is a wonderful lap cat. If anyone is interested to adopt Mylo, I charge a small fee because I want serious people who wants to adopt a cat.",b7df87757,3.0,1
1,!!!!,2,307,0,2,2,3,0,1,1,2,2,2,1,1,150,41401,e500a475c423a25187c41d51e3ca8178,0,"1 female (RM) mix breed (lab mix) 2 month old puppy. CALL me at. No booking. This breed is only suitable for landed properties not condo's or apartments. Good guard dog, good with children and very protective. Thank you.",aa91c3400,3.0,1
1,Michelle (RIP),2,76,141,2,1,7,0,2,1,3,3,3,1,2,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,"We were dumped in a market place, we are pretty little black and white girls. We have to live in a cage in a low income shelter, we don't have anywhere to run and play. We wish so much for a loving home where we can be pups and grow up securely knowing love is forever. Michelle and Jackie! It doesn't matter if you're black or white! Michelle never got adopted and didnt make it too sad, please adopt don't shop, if she had a home she would probably be ok, run down shelters are not the place for small babies with low immunity",ccb658698,3.0,4
1,B2,3,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41326,2f2bf240810f3942d88ce09a6354143c,1,"The second pup of three up for adoption. Another cheerful pup nicknamed B2. Currently residing in a vacant house by an irresponsible neighbour with 2 full grown males, 1 female (mom) and a manmade pond. He fell into the pond a week ago. Good thing I was around to hear his cries for help. This wall jumping rescue missions is gonna take a toll on my back someday. It's also going to be a dog farm real soon if no one helps them. Imagine 3 full grown males and 3 full grown females in an enclosed compound. A year later I can picture a few dozen more. Seeking love and attention from a kind soul out there. Rescues to date: ------------------- Drain drops: 2 Pond drops: 1",a5f576bb1,4.0,2
1,Urgent,24,307,0,3,1,2,7,2,2,1,1,1,1,5,0,41326,9275d409b4e6a080858d384c5affeec6,0,"Please please help!!!! These dogs desperately need your help. They have been rescued from DBKL for doing research experiments. Now the research is finished and the role in university is after finishing the experiment must put them to sleep, but the rescuer doesn't want to put them to sleep and asked if somebody can adopt them. Please help them and give them chance to live. Thanks in advance.",80cedf6b9,7.0,4
